time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2006-07-19T02:34:06.470Z,45.708,15.595,10,3.2,ml,104,92.4,,1.26,us,usp000ep1u,2014-11-07T01:29:43.001Z,"6 km NW of Jastrebarsko, Croatia",earthquake,,,,,reviewed,us,lju
2006-07-19T02:35:22.820Z,44.032,19.248,7.6,3.2,md,11,168.5,,,us,usp000ep1v,2014-11-07T01:29:43.031Z,"9 km SSW of Srebrenica, Bosnia and Herzegovina",earthquake,,,,,reviewed,pdg,pdg
2006-07-19T05:29:30.600Z,43.264,18.695,8.9,3.1,md,16,113.6,,,us,usp000ep2e,2014-11-07T01:29:43.081Z,"16 km NE of Gacko, Bosnia and Herzegovina",earthquake,,,,,reviewed,pdg,pdg
2006-07-20T01:02:48.300Z,44.2,15.9,2,3.8,ml,43,93.7,,,us,usp000ep56,2014-11-07T01:29:43.542Z,"11 km SSE of Gra?ac, Croatia",earthquake,,,,,reviewed,ldg,pdg
2006-07-22T20:29:13.720Z,43.255,18.692,11,3,ml,46,61.7,,,us,usp000epbp,2014-11-07T01:29:44.202Z,"16 km NE of Gacko, Bosnia and Herzegovina",earthquake,,,,,reviewed,pdg,pdg
2006-07-31T03:30:05.150Z,43.399,17.368,10,2.7,md,16,179.5,,1.41,us,usp000epy6,2014-11-07T01:29:49.106Z,"4 km NW of Grude, Bosnia and Herzegovina",earthquake,,,,,reviewed,us,pdg
2006-08-07T04:59:59.090Z,45.239,14.76,10,3,ml,52,129.9,,0.94,us,usp000eqdj,2014-11-07T01:29:55.159Z,"8 km SSE of Fužine, Croatia",earthquake,,,,,reviewed,us,lju
2006-08-20T08:51:36.040Z,45.653,18.437,10,2.8,ml,7,263.5,,,us,usp000ercb,2014-11-07T01:30:00.133Z,"1 km ESE of Valpovo, Croatia",earthquake,,,,,reviewed,buc,buc
2006-08-21T10:49:01.210Z,44.683,18.457,5,4.1,ml,129,40.9,,0.99,us,usp000ereh,2014-11-07T01:30:00.364Z,"3 km SW of Srebrenik, Bosnia and Herzegovina",earthquake,,,,,reviewed,us,buc
2006-08-27T18:04:20.040Z,43.663,17.76,10,3.5,ml,43,59.2,,0.77,us,usp000erwx,2014-11-07T01:30:02.567Z,"0 km NNW of Jablanica, Bosnia and Herzegovina",earthquake,,,,,reviewed,us,rom
2006-08-28T12:43:24.960Z,44.037,17.983,9,3,md,16,160.6,,,us,usp000erym,2014-11-07T01:30:02.752Z,"4 km SE of Ka?uni, Bosnia and Herzegovina",earthquake,,,,,reviewed,pdg,pdg
2006-09-03T03:45:30.770Z,43.59,16.894,11.7,3.1,md,40,67,,,us,usp000escf,2014-11-07T01:30:08.982Z,"13 km NNW of Lovre?, Croatia",earthquake,,,,,reviewed,pdg,pdg
2006-09-14T11:31:14.200Z,43.044,13.51,11.1,2.7,ml,13,163.1,,,us,usp000et2w,2014-11-07T01:30:13.401Z,"1 km WSW of Monteleone di Fermo, Italy",earthquake,,,,,reviewed,rom,rom
2006-09-18T23:07:16.560Z,43.943,17.078,3,3,md,32,124.4,,,us,usp000etc6,2014-11-07T01:30:14.995Z,"14 km NNE of Livno, Bosnia and Herzegovina",earthquake,,,,,reviewed,pdg,pdg
2006-09-25T21:47:32.200Z,45.205,13.661,10.1,2.7,md,7,291.5,,,us,usp000etts,2014-11-07T01:30:16.685Z,"5 km NE of Funtana, Croatia",earthquake,,,,,reviewed,rom,rom
2006-10-05T05:03:34.670Z,43.9,16.472,10,3.6,ml,57,56.4,,1.31,us,usp000euh0,2014-11-07T01:30:30.423Z,"19 km NW of Hrvace, Croatia",earthquake,,,,,reviewed,us,buc
2006-10-06T03:06:58.060Z,43.121,17.592,1.1,2.5,md,13,193.5,,,us,usp000euj9,2014-11-07T01:30:30.578Z,"7 km W of ?apljina, Bosnia and Herzegovina",earthquake,,,,,reviewed,pdg,pdg
2006-10-08T02:16:23.720Z,43.021,17.67,8.1,3.5,ml,38,39.9,,,us,usp000eup6,2014-11-07T01:30:31.090Z,"4 km SSE of Metkovi?, Croatia",earthquake,,,,,reviewed,pdg,pdg
2006-10-08T02:24:55.470Z,43,17.699,5.2,2.5,md,12,201.8,,,us,usp000eup7,2014-11-07T01:30:31.095Z,"7 km SE of Metkovi?, Croatia",earthquake,,,,,reviewed,pdg,pdg
2006-10-08T04:22:26.840Z,42.963,17.735,5,2.6,md,17,187.2,,,us,usp000eupe,2014-11-07T01:30:31.129Z,"10 km ENE of Neum, Bosnia and Herzegovina",earthquake,,,,,reviewed,pdg,pdg
2006-10-08T09:00:25.070Z,42.944,17.68,7.3,2.5,md,18,190.4,,,us,usp000eupt,2014-11-07T01:30:31.159Z,"5 km ENE of Neum, Bosnia and Herzegovina",earthquake,,,,,reviewed,pdg,pdg
2006-10-16T20:20:01.800Z,43.049,13.499,11.1,2.5,ml,11,155.2,,,us,usp000evbg,2014-11-07T01:30:34.757Z,"2 km W of Monteleone di Fermo, Italy",earthquake,,,,,reviewed,rom,rom
2006-10-26T06:34:29.700Z,46.087,13.487,9,2.6,md,19,116.1,,,us,usp000ew28,2014-11-07T01:30:37.989Z,"3 km S of San Pietro al Natisone, Italy",earthquake,,,,,reviewed,rom,rom
2006-10-27T09:09:13.100Z,43.046,13.545,32.1,2.6,ml,7,169.4,,,us,usp000ew49,2014-11-07T01:30:38.257Z,"1 km E of Monteleone di Fermo, Italy",earthquake,,,,,reviewed,rom,rom
2006-10-27T14:58:36.900Z,43.058,13.545,33.4,2.5,ml,7,169.5,,,us,usp000ew4r,2014-11-07T01:30:38.301Z,"1 km SW of Monsampietro Morico, Italy",earthquake,,,,,reviewed,rom,rom
2006-10-27T15:09:46.000Z,43.057,13.544,34.5,2.5,ml,9,169.3,,,us,usp000ew4s,2014-11-07T01:30:38.302Z,"1 km SW of Monsampietro Morico, Italy",earthquake,,,,,reviewed,rom,rom
2006-10-28T13:55:30.290Z,45.758,15.654,10,4.2,ml,121,39.3,,0.91,us,usp000ew6c,2014-11-07T01:30:38.484Z,"1 km SW of Rude, Croatia",earthquake,,,,,reviewed,us,grf
2006-10-29T01:00:08.400Z,44.807,13.607,10,2.7,md,9,176.9,,,us,usp000ew71,2014-11-07T01:30:38.555Z,"20 km WSW of Pula, Croatia",earthquake,,,,,reviewed,rom,rom
2006-10-29T03:16:15.200Z,43.062,13.519,22.6,2.9,ml,24,164.8,,,us,usp000ew78,2014-11-07T01:30:38.573Z,"1 km NNW of Monteleone di Fermo, Italy",earthquake,,,,,reviewed,rom,ldg
2006-10-31T14:45:41.720Z,44.483,15.364,10,3.2,ml,20,173.8,,0.71,us,usp000ewc9,2014-11-07T01:30:39.469Z,"7 km S of Gospi?, Croatia",earthquake,,,,,reviewed,us,rom
2006-11-24T00:55:54.000Z,46.3,14.1,10,2.9,ml,36,87.3,,,us,usp000eyp0,2014-11-07T01:30:56.308Z,"7 km SW of Radovljica, Slovenia",earthquake,,,,,reviewed,rom,grf
2006-11-25T21:49:01.370Z,42.851,19.19,0.3,3,ml,13,70.2,,,us,usp000eyv6,2014-11-07T01:30:57.093Z,"13 km SSE of Šavnik, Montenegro",earthquake,,,,,reviewed,pdg,pdg
2006-11-28T04:24:39.950Z,42.528,18.472,12.3,2.5,ml,11,142.7,,,us,usp000ez0p,2014-11-07T01:30:58.167Z,"8 km NNW of Igalo, Montenegro",earthquake,,,,,reviewed,pdg,pdg
2006-11-28T05:25:11.090Z,42.775,19.146,8.9,3.2,ml,17,61.8,,,us,usp000ez0w,2014-11-07T01:30:58.191Z,"16 km E of Nikši?, Montenegro",earthquake,,,,,reviewed,pdg,pdg
2006-11-28T11:32:09.860Z,42.61,19.125,20.6,2.5,md,10,59.7,,,us,usp000ez1e,2014-11-07T01:30:58.324Z,"6 km NNW of Danilovgrad, Montenegro",earthquake,,,,,reviewed,pdg,pdg
2006-12-03T05:56:05.410Z,43.087,18.305,11,2.8,md,32,68.9,,,us,usp000ezdt,2014-11-07T01:31:04.357Z,"20 km WSW of Gacko, Bosnia and Herzegovina",earthquake,,,,,reviewed,pdg,pdg
2006-12-08T17:34:20.710Z,46.104,14.773,10,3,ml,24,57.4,,0.51,us,usp000eztk,2014-11-07T01:31:06.221Z,"4 km SSE of Morav?e, Slovenia",earthquake,,,,,reviewed,us,lju
2006-12-13T20:20:54.220Z,43.534,17.763,1.1,3.5,ml,67,31.7,,,us,usp000f05m,2014-11-07T01:31:08.160Z,"14 km S of Jablanica, Bosnia and Herzegovina",earthquake,,,,,reviewed,pdg,pdg
2006-12-17T16:29:02.600Z,43.464,17.849,2.9,2.6,md,12,158.1,,,us,usp000f0e8,2014-11-07T01:31:09.476Z,"6 km NNW of Potoci, Bosnia and Herzegovina",earthquake,,,,,reviewed,pdg,pdg
2006-12-19T12:18:53.230Z,43.409,17.832,0.9,3.2,ml,27,111.2,,,us,usp000f0jg,2014-11-07T01:31:09.951Z,"3 km W of Potoci, Bosnia and Herzegovina",earthquake,,,,,reviewed,pdg,pdg
2006-12-29T02:14:01.100Z,44.22,13.547,10,3.4,ml,78,55.7,,,us,usp000f17x,2014-11-07T01:31:12.913Z,"59 km NE of Ponte Sasso, Italy",earthquake,,,,,reviewed,rom,grf
2006-12-30T03:40:34.680Z,44.097,15.574,10,3.2,ml,16,108,,1.03,us,usp000f1a5,2014-11-07T01:31:13.094Z,"6 km SW of Gornji Karin, Croatia",earthquake,,,,,reviewed,us,zag
2007-01-01T14:59:45.640Z,46.482,14.259,10,4.2,ml,104,30.7,,1.07,us,usp000f1gx,2014-11-07T01:31:16.420Z,"5 km SSW of Ferlach, Austria",earthquake,,,,,reviewed,us,grf
2007-01-14T17:28:32.940Z,43.042,17.925,10,2.9,ml,15,249.4,,0.79,us,usp000f2k2,2014-11-07T01:31:22.765Z,"5 km SSW of Stolac, Bosnia and Herzegovina",earthquake,,,,,reviewed,us,rom
2007-01-14T19:41:35.350Z,42.39,19.389,30,2.6,ml,7,276.2,,,us,usp000f2k9,2014-11-07T01:31:22.781Z,"5 km ENE of Tuzi, Montenegro",earthquake,,,,,reviewed,buc,buc
2007-01-25T21:36:09.560Z,43.58,13.534,10,3.8,ml,109,50.8,,1.46,us,usp000f3kq,2014-11-07T01:31:27.426Z,"2 km S of Pietra la Croce, Italy",earthquake,,,,,reviewed,us,ldg
2007-01-29T10:46:55.070Z,44.648,19.306,5,2.8,ml,14,171.8,,,us,usp000f3w3,2014-11-07T01:31:28.842Z,"0 km SSW of Lešnica, Serbia",earthquake,,,,,reviewed,buc,buc
2007-02-03T10:49:14.620Z,43.515,17.657,10,4.4,ml,152,42.5,,,us,usp000f46v,2014-11-07T01:31:33.435Z,"15 km NNE of Široki Brijeg, Bosnia and Herzegovina",earthquake,,,,,reviewed,buc,ldg
2007-02-05T08:30:05.590Z,45.106,14.928,10,4.9,ml,245,15,,1.07,us,usp000f4ac,2014-11-07T01:31:34.704Z,"11 km ESE of Novi Vinodolski, Croatia",earthquake,,,,,reviewed,us,pdg
2007-02-05T13:10:28.500Z,43.046,13.525,10.3,3.2,ml,27,158.3,,,us,usp000f4av,2014-11-07T01:31:34.872Z,"0 km WSW of Monteleone di Fermo, Italy",earthquake,,,,,reviewed,rom,ldg
2007-02-24T11:16:38.400Z,43.143,15.335,10,2.6,ml,13,184.8,,,us,usp000f5hb,2014-11-07T01:31:41.633Z,"62 km W of Komiža, Croatia",earthquake,,,,,reviewed,rom,rom
2007-03-11T22:09:54.300Z,45.033,15,5,2.6,ml,35,235.5,,0.86,us,usp000f6hj,2014-11-07T01:31:51.594Z,"8 km ENE of Senj, Croatia",earthquake,,,,,reviewed,us,lju
2007-03-15T18:47:58.400Z,42.726,18.111,0,2.6,ml,10,276.6,,,us,usp000f6sq,2014-11-07T01:31:52.830Z,"5 km NNE of Mokošica, Croatia",earthquake,,,,,reviewed,pdg,pdg
2007-03-19T09:43:16.290Z,45.18,16.66,21,3.6,ml,45,82.1,,,us,usp000f6zs,2014-11-07T01:31:53.960Z,"8 km N of Knežica, Bosnia and Herzegovina",earthquake,,,,,reviewed,pdg,pdg
2007-04-06T12:02:52.950Z,44.348,17.826,10,3.4,ml,35,137.3,,1.04,us,usp000f8vz,2014-11-07T01:32:07.480Z,"10 km WSW of Željezno Polje, Bosnia and Herzegovina",earthquake,,,,,reviewed,us,pdg
2007-04-15T14:38:54.000Z,42.675,17.999,5.3,2.5,ml,10,284.4,,,us,usp000f9t4,2014-11-07T01:32:12.413Z,"7 km W of Mokošica, Croatia",earthquake,,,,,reviewed,pdg,pdg
2007-04-19T11:18:35.720Z,46.194,15.502,5,2.6,ml,28,91.3,,0.51,us,usp000fa21,2014-11-07T01:32:13.546Z,"3 km SSW of Šmarje pri Jelšah, Slovenia",earthquake,,,,,reviewed,us,lju
2007-04-19T13:35:52.900Z,43.257,17.938,18.2,2.6,ml,11,233.6,,,us,usp000fa29,2014-11-07T01:32:13.567Z,"4 km E of Blagaj, Bosnia and Herzegovina",earthquake,,,,,reviewed,pdg,pdg
2007-04-23T17:01:22.180Z,43.056,15.632,10,3.1,ml,8,170.9,,1,us,usp000fae2,2014-11-07T01:32:15.612Z,"37 km W of Komiža, Croatia",earthquake,,,,,reviewed,us,rom
2007-04-27T01:19:30.800Z,42.922,13.629,14.1,3.3,ml,83,82,,,us,usp000fapx,2014-11-07T01:32:17.570Z,"1 km S of Castignano, Italy",earthquake,,,,,reviewed,rom,ldg
2007-04-27T19:54:20.400Z,43.526,17.775,0.9,2.7,ml,10,305.4,,,us,usp000far6,2014-11-07T01:32:17.776Z,"14 km S of Jablanica, Bosnia and Herzegovina",earthquake,,,,,reviewed,pdg,pdg
2007-05-02T12:49:12.200Z,46.49,14.544,2,3.7,ml,126,21.9,,,us,usp000fb33,2014-11-07T01:32:22.946Z,"6 km SSE of Gallizien, Austria",earthquake,,,,,reviewed,csem,csem
2007-05-05T14:03:55.000Z,42.74,13.56,8.6,3.4,ml,14,192.9,,,us,usp000fba2,2014-11-07T01:32:24.570Z,"5 km E of Valle Castellana, Italy",earthquake,,,,,reviewed,rom,ldg
2007-05-13T02:06:42.790Z,43.023,17.229,10,3,ml,4,160.6,,0.34,us,usp000fbvn,2014-11-07T01:32:27.663Z,"6 km NE of Orebi?, Croatia",earthquake,,,,,reviewed,us,zag
2007-05-15T15:35:40.800Z,42.582,16.694,10,3.1,ml,4,144.2,,,us,usp000fc0x,2014-11-07T01:32:28.329Z,"26 km SW of Lastovo, Croatia",earthquake,,,,,reviewed,rom,zag
2007-05-22T23:22:02.720Z,45.095,14.889,10,2.8,ml,7,125.1,,1.17,us,usp000fchh,2014-11-07T01:32:30.871Z,"8 km ESE of Novi Vinodolski, Croatia",earthquake,,,,,reviewed,us,zag
2007-05-26T06:03:28.960Z,45.502,15.3,10,3.3,ml,78,53.9,,1.06,us,usp000fcs7,2014-11-07T01:32:31.959Z,"11 km SE of ?rnomelj, Slovenia",earthquake,,,,,reviewed,us,grf
2007-05-26T12:37:22.000Z,42.658,18.787,20.1,2.6,ml,11,59.9,,,us,usp000fct2,2014-11-07T01:32:32.043Z,"17 km NNE of Risan, Montenegro",earthquake,,,,,reviewed,pdg,pdg
2007-05-29T05:09:50.400Z,45.002,15.174,10,2.5,ml,22,274,,,us,usp000fcyy,2014-11-07T01:32:33.226Z,"3 km E of Brinje, Croatia",earthquake,,,,,reviewed,rom,rom
2007-05-29T11:42:23.800Z,44.225,18.069,5.3,3,ml,20,127.9,,,us,usp000fczv,2014-11-07T01:32:33.352Z,"11 km NNW of Kakanj, Bosnia and Herzegovina",earthquake,,,,,reviewed,pdg,pdg
2007-06-10T20:48:04.440Z,45.306,14.561,10,3.2,md,53,127.2,,1.42,us,usp000fdsr,2014-11-07T01:32:40.967Z,"0 km SE of Krasica, Croatia",earthquake,,,,,reviewed,us,rom
2007-06-27T23:29:13.700Z,44.159,15.666,10,3.2,ml,32,135.8,,1.3,us,usp000fezu,2014-11-07T01:32:46.499Z,"2 km SSE of Kruševo, Croatia",earthquake,,,,,reviewed,us,zag
2007-07-11T02:09:36.500Z,43.08,17.721,5.3,2.8,ml,21,176.5,,,us,usp000ffyh,2014-11-07T01:32:56.377Z,"3 km S of Tasov?i?i, Bosnia and Herzegovina",earthquake,,,,,reviewed,pdg,pdg
2007-07-12T21:39:44.900Z,43.059,17.901,0.1,2.8,ml,13,173.4,,,us,usp000fg25,2014-11-07T01:32:57.081Z,"5 km WSW of Stolac, Bosnia and Herzegovina",earthquake,,,,,reviewed,pdg,pdg
2007-07-18T10:54:11.600Z,43.741,15.174,3,4.7,ml,294,17.7,,,us,usp000fgj2,2014-11-07T01:32:59.852Z,"22 km S of Sali, Croatia",earthquake,,,,,reviewed,zag,pdg
2007-07-18T14:33:00.180Z,43.778,15.192,5,3.5,ml,48,103.4,,0.55,us,usp000fgja,2014-11-07T01:32:59.893Z,"18 km S of Sali, Croatia",earthquake,,,,,reviewed,us,ldg
2007-07-18T19:09:45.400Z,43.1,18.368,0,2.8,ml,10,261,,,us,usp000fgjz,2014-11-07T01:33:00.001Z,"15 km WSW of Gacko, Bosnia and Herzegovina",earthquake,,,,,reviewed,pdg,pdg
2007-07-20T01:56:25.200Z,43.8,15.4,5,3.1,ml,31,190.8,,,us,usp000fgp9,2014-11-07T01:33:00.844Z,"15 km SW of Pakoštane, Croatia",earthquake,,,,,reviewed,zag,zag
2007-07-22T20:57:37.900Z,43.8,15.4,0,3.3,ml,33,222,,,us,usp000fgw5,2014-11-07T01:33:02.491Z,"15 km SW of Pakoštane, Croatia",earthquake,,,,,reviewed,zag,ldg
2007-08-13T23:43:25.800Z,46.205,15.622,5,2.5,ml,29,118.8,,0.66,us,usp000fjmg,2014-11-07T01:33:15.739Z,"3 km SSW of Rogaška Slatina, Slovenia",earthquake,,,,,reviewed,us,grf
2007-08-15T10:43:30.200Z,45.007,17.169,10,3.4,ml,24,131.9,,0.79,us,usp000fjrm,2014-11-07T01:33:16.230Z,"15 km NW of Laktaši, Bosnia and Herzegovina",earthquake,,,,,reviewed,us,pdg
2007-08-16T02:51:44.680Z,44.611,18.157,10,2.8,ml,31,121.1,,0.79,us,usp000fjue,2014-11-07T01:33:16.850Z,"8 km NNE of Maglaj, Bosnia and Herzegovina",earthquake,,,,,reviewed,us,buc
2007-08-18T10:44:48.100Z,46.023,14.661,6.2,2.8,ml,11,73.4,,,us,usp000fk3y,2014-11-07T01:33:18.893Z,"6 km NE of Šmarje-Sap, Slovenia",earthquake,,,,,reviewed,tri,tri
2007-08-19T22:57:03.740Z,46.442,16.772,9.8,3,ml,62,124.6,,0.98,us,usp000fk7u,2014-11-07T01:33:19.537Z,"0 km SSW of Becsehely, Hungary",earthquake,,5.3,,,reviewed,us,grf
2007-08-20T01:14:20.900Z,43.128,17.821,7.7,4,ml,28,106.7,,,us,usp000fk83,2014-11-07T01:33:19.568Z,"3 km W of Crni?i, Bosnia and Herzegovina",earthquake,,,,,reviewed,pdg,the
2007-08-23T05:35:01.200Z,43.009,17.782,7.4,2.5,ml,10,297.7,,,us,usp000fkgg,2014-11-07T01:33:21.376Z,"11 km ESE of Metkovi?, Croatia",earthquake,,,,,reviewed,pdg,pdg
2007-08-25T03:55:07.800Z,43.482,17.24,0,3.9,ml,114,43.4,,,us,usp000fkn3,2014-11-07T01:33:22.622Z,"3 km ESE of Grabovci, Croatia",earthquake,,,,,reviewed,pdg,pdg
2007-09-01T06:53:13.400Z,43.4,17.49,3.2,2.6,ml,10,310.5,,,us,usp000fm4f,2014-11-07T01:33:27.694Z,"1 km NNE of Ko?erin, Bosnia and Herzegovina",earthquake,,,,,reviewed,pdg,pdg
2007-09-12T16:25:57.250Z,45.905,15.41,3.9,2.5,ml,23,53.7,,0.34,us,usp000fn0w,2014-11-07T01:33:33.622Z,"5 km SW of Leskovec pri Krškem, Slovenia",earthquake,,4.6,,,reviewed,us,lju
2007-09-26T19:47:07.310Z,45.859,15.551,10,3.2,ml,38,129.2,,0.96,us,usp000fp5z,2014-11-07T01:33:40.287Z,"5 km SSW of Brežice, Slovenia",earthquake,,,,,reviewed,us,grf
2007-09-26T20:38:59.190Z,45.849,15.579,10,3.2,ml,41,121.2,,0.69,us,usp000fp60,2014-11-07T01:33:40.337Z,"6 km S of Brežice, Slovenia",earthquake,,,,,reviewed,us,grf
2007-09-28T06:59:23.370Z,43.11,15.131,10,4.1,mb,60,101.1,,1,us,usp000fpb4,2014-11-07T01:33:41.548Z,"78 km W of Komiža, Croatia",earthquake,,,,3,reviewed,us,us
2007-09-29T01:24:53.660Z,45.898,15.376,11,3.4,ml,55,50.6,,0.75,us,usp000fpdd,2014-11-07T01:33:41.886Z,"6 km E of Škocjan, Slovenia",earthquake,,2.1,,,reviewed,us,grf
2007-10-04T09:19:57.500Z,42.884,17.875,3.3,2.6,ml,10,293.5,,,us,usp000fpv3,2014-11-07T01:33:50.405Z,"5 km NE of Podgora, Croatia",earthquake,,,,,reviewed,pdg,pdg
2007-10-16T17:58:28.500Z,43.029,17.895,5.8,2.6,ml,10,291.8,,,us,usp000fqqa,2014-11-07T01:33:56.623Z,"8 km SW of Stolac, Bosnia and Herzegovina",earthquake,,,,,reviewed,pdg,pdg
2007-10-18T15:41:20.900Z,43.23,17.827,13.9,4.5,mb,287,35.1,,,us,usp000fqub,2022-07-14T02:00:47.994Z,"5 km WSW of Blagaj, Bosnia and Herzegovina",earthquake,,,,7,reviewed,pdg,us
2007-11-09T03:29:55.010Z,44.114,16.363,10,3.5,ml,85,38.2,,1.02,us,usp000fs7p,2014-11-07T01:34:08.696Z,"7 km S of Bosansko Grahovo, Bosnia and Herzegovina",earthquake,,,,,reviewed,us,pdg
2007-11-09T03:38:39.400Z,44.11,16.34,27.8,3.1,ml,14,183,,,us,usp000fs7t,2014-11-07T01:34:08.714Z,"7 km SSW of Bosansko Grahovo, Bosnia and Herzegovina",earthquake,,,,,reviewed,pdg,pdg
2007-11-19T06:33:53.200Z,43.482,19.227,11,2.7,ml,14,130.6,,,us,usp000fsw5,2014-11-07T01:34:12.041Z,"15 km ESE of ?ajni?e, Bosnia and Herzegovina",earthquake,,,,,reviewed,pdg,pdg
2007-11-24T03:36:04.580Z,44.069,18.197,10,4.5,ml,159,32.5,,1.16,us,usp000ft6f,2014-11-07T01:34:14.092Z,"5 km NW of Gornja Breza, Bosnia and Herzegovina",earthquake,,,,,reviewed,us,the
2007-11-24T06:37:57.040Z,44.546,17.63,10,2.6,ml,10,225.6,,,us,usp000ft6q,2014-11-07T01:34:14.172Z,"8 km ESE of Maslovare, Bosnia and Herzegovina",earthquake,,,,,reviewed,buc,buc
2007-11-26T18:34:26.300Z,42.837,18.665,16.8,2.9,ml,33,39.6,,,us,usp000ftca,2014-11-07T01:34:15.158Z,"19 km ESE of Bile?a, Bosnia and Herzegovina",earthquake,,,,,reviewed,pdg,pdg
2007-12-12T17:35:06.400Z,43.125,17.671,11,2.7,ml,12,133.8,,,us,usp000fuat,2014-11-07T01:34:24.639Z,"1 km WNW of ?apljina, Bosnia and Herzegovina",earthquake,,,,,reviewed,pdg,zag
2007-12-13T04:58:06.370Z,45.634,15.165,10,2.5,ml,26,100.6,,0.72,us,usp000fuby,2014-11-07T01:34:24.849Z,"1 km SW of Semi?, Slovenia",earthquake,,,,,reviewed,us,rom
2007-12-15T22:12:29.720Z,45.066,14.75,10,3,ml,53,64.9,,1.07,us,usp000fuhc,2014-11-07T01:34:25.800Z,"6 km E of Vrbnik, Croatia",earthquake,,,,,reviewed,us,rom
2007-12-17T13:14:04.980Z,44.02,14.898,10,3.8,ml,39,92.5,,0.84,us,usp000fumy,2014-11-07T01:34:26.208Z,"20 km SW of Ugljan, Croatia",earthquake,,0,,,reviewed,us,pdg
2007-12-18T03:26:35.900Z,45.62,15.375,5,3.1,ml,52,52.9,,0.91,us,usp000funx,2014-11-07T01:34:26.309Z,"Slovenia-Croatia border region",earthquake,,,,,reviewed,us,grf
2007-12-19T01:18:45.000Z,43.37,17.557,0.1,3.3,ml,15,134.5,,,us,usp000fuqm,2014-11-07T01:34:26.478Z,"3 km WSW of Široki Brijeg, Bosnia and Herzegovina",earthquake,,,,,reviewed,pdg,zag
2007-12-20T17:57:05.190Z,43.59,15.67,29.2,3.3,ml,23,208.9,,,us,usp000fuwt,2014-11-07T01:34:27.509Z,"19 km SSW of Tribunj, Croatia",earthquake,,,,,reviewed,pdg,zag
2007-12-25T09:39:27.890Z,42.61,16.46,4,3.4,ml,20,88.4,,,us,usp000fv6v,2014-11-07T01:34:28.835Z,"39 km WSW of Lastovo, Croatia",earthquake,,,,,reviewed,pdg,pdg
2007-12-26T04:19:48.810Z,45.086,14.723,10,2.6,ml,19,159.9,,0.96,us,usp000fv8m,2014-11-07T01:34:29.075Z,"4 km ENE of Vrbnik, Croatia",earthquake,,,,,reviewed,us,zag
2007-12-26T06:10:36.240Z,45.75,17.025,13.7,2.9,ml,17,129,,1.33,us,usp000fv8x,2014-11-07T01:34:29.138Z,"1 km W of Veliki Gr?evac, Croatia",earthquake,,11.4,,,reviewed,us,zag
2007-12-29T18:22:32.600Z,43.947,18.448,5.5,2.6,ml,12,206.9,,,us,usp000fvkf,2014-11-07T01:34:30.960Z,"8 km NE of Hotonj, Bosnia and Herzegovina",earthquake,,,,,reviewed,pdg,pdg
2007-12-31T16:05:50.850Z,44.022,18.199,0.8,4,ml,97,30.3,,0.99,us,usp000fvqx,2014-11-07T01:34:31.487Z,"3 km E of Gornje Moštre, Bosnia and Herzegovina",earthquake,,6,,,reviewed,us,pdg
2007-12-31T21:46:26.900Z,43.949,18.361,3.2,2.9,ml,15,159.9,,,us,usp000fvr9,2014-11-07T01:34:31.630Z,"5 km NNE of Vogoš?a, Bosnia and Herzegovina",earthquake,,,,,reviewed,pdg,zag
2007-12-31T21:54:19.900Z,42.623,18.935,17.3,3.2,ml,12,56.8,,,us,usp000fvra,2014-11-07T01:34:31.633Z,"16 km S of Nikši?, Montenegro",earthquake,,,,,reviewed,pdg,zag
2008-01-16T14:23:38.800Z,43.283,18.074,5.5,2.5,ml,12,146.7,,,us,usp000fwu7,2014-11-07T01:34:42.878Z,"4 km NW of Nevesinje, Bosnia and Herzegovina",earthquake,,,,,reviewed,pdg,pdg
2008-01-17T05:41:09.400Z,42.601,18.997,21.9,2.9,ml,12,54,,,us,usp000fwvv,2014-11-07T01:34:43.096Z,"13 km WNW of Danilovgrad, Montenegro",earthquake,,,,,reviewed,pdg,zag
2008-01-22T11:30:45.790Z,42.832,13.593,15.8,3.1,ml,26,103.9,,,us,usp000fx7d,2014-11-07T01:34:44.726Z,"2 km SSE of Ascoli Piceno, Italy",earthquake,,,,,reviewed,rom,rom
2008-01-23T11:04:26.500Z,42.835,13.617,23.5,2.8,ml,13,138.1,,,us,usp000fx9k,2014-11-07T01:34:45.263Z,"1 km W of Villa Pigna, Italy",earthquake,,,,,reviewed,rom,rom
2008-01-24T13:09:40.800Z,43.157,18.919,11,2.9,ml,11,98.8,,,us,usp000fxbw,2014-11-07T01:34:45.634Z,"6 km E of Plužine, Montenegro",earthquake,,,,,reviewed,pdg,pdg
2008-01-24T13:11:38.800Z,42.837,13.614,22.2,2.5,ml,10,182.7,,,us,usp000fxbx,2014-11-07T01:34:45.636Z,"1 km WNW of Villa Pigna, Italy",earthquake,,,,,reviewed,rom,rom
2008-01-29T13:23:45.200Z,42.936,18.628,8.3,2.5,ml,12,95.5,,,us,usp000fxpw,2014-11-07T01:34:46.719Z,"17 km ENE of Bile?a, Bosnia and Herzegovina",earthquake,,,,,reviewed,pdg,pdg
